coreId,date,year,lengthLW,widthLW,apexLW,posteriorSpotLW,anteriorSpotLW,interspotLW,lengthRW,widthRW,apexRW,posteriorSpotRW,anteriorSpotRW,interspotRW,sex,latitude,longitude
04ee4ac7-7f55-4e99-8f14-f39e975565d2,1977-08-12,1977,22.42,12.8,0,0.04,0.2,NA,22.450000000000003,12.98,0,0.05,0.21000000000000002,NA,male,41.51492,-118.148497
8531985d-0156-4ca6-8cbf-15876ca95f3b,2000-05-28,2000,24.696,14.231,9.257,0,2.582,A,25,14.456,11.044,0,2.77,A,male,34.172358,-118.061521
34700c3d-2a24-425d-9534-ccf99ad013c9,1977-08-12,1977,21.669999999999998,12.290000000000001,0,0.02,0.22999999999999998,NA,21.709999999999997,12.85,0,0.01,0.24,NA,male,41.585994,-117.899077
b0ab3069-a448-4600-8581-3908c04b2581,1974-07-19,1974,23.63,13.740000000000002,0,0.21999999999999997,0.4,NA,23.02,13.899999999999999,0,0.3,0.42000000000000004,NA,female,46.722,-116.956
3efd8c34-7ab5-4a90-86bb-189e6d7ff659,1978-06-21,1978,26.98,14.25,0.54,0,0.18,NA,25.910000000000004,13.979999999999999,0.68,0,0.21999999999999997,NA,male,46.517,-116.748
74348fd4-1e4a-497a-bdca-98a1749bc12f,1977-08-02,1977,22.970000000000002,13.32,0.9099999999999999,0.41000000000000003,0.45999999999999996,NA,22.66,13.4,0.64,0.37,0.42999999999999994,NA,female,46.939,-116.32
96adb1ba-177b-405c-b271-b322230c8ad3,1966-07-22,1966,27.99,15.169999999999998,1.34,0.24,0.41000000000000003,NA,24.61,0,0,0.2,0.34,NA,female,50.647672,-115.138717
ca9a47f9-ca97-4ba5-aa8a-84a2f0e62d7d,1980-05-21,1980,22.62,12.64,0.37,0,0.08,NA,22.39,13.35,0.42999999999999994,0,0.1,NA,male,36.805531,-114.06719
8bc54bc1-3eca-44b7-a550-6f1df76c8b99,2005-04-23,2005,24.25,13.45,1.19,0,0.26,NA,23.730000000000004,13.67,1.21,0,0.24,NA,male,40.7177,-112.090966
560fbbbc-de85-4b49-889f-2fe0521245e5,1967-08-19,1967,26.32,14.32,0.8400000000000001,0.37,0.45999999999999996,NA,25.299999999999997,14.62,1.02,0.35000000000000003,0.4,NA,female,41.145447,-111.94038
a6ed17bd-420d-4bba-91d9-1bb7c578e23b,NA,1964,22.9,12.15,1.55,0,0.16,0,22.85,12.41,1.8399999999999999,0,0.16,0,male,31.462598,-110.289525
c26aff53-0e6a-4984-bd3d-c09f738277be,1964-08-15,1964,26.389999999999997,15.41,3.88,0.67,0.74,0,26.230000000000004,15.56,3.84,0.61,0.67,0,female,31.462598,-110.289525
fcc073c1-0ea8-4cf7-aba9-9f5dfcfdfd74,1964-05-30,1964,26.709999999999997,15.22,2.38,0.52,0.54,0,27.599999999999998,15.209999999999999,2.21,0.44999999999999996,0.54,0,female,31.462598,-110.289525
09a999df-bc32-4848-9f0f-88208eb03b26,1964-06-21,1964,26.110000000000003,15.3,2.4,0.59,0.64,0,26.48,15.16,2.09,0.5800000000000001,0.6,0,female,31.462598,-110.289525
ec1fa658-34de-4a1a-8b36-9038c9081109,NA,1964,27.799999999999997,16.41,3.12,0.68,0.8300000000000001,0,28.279999999999998,16.25,2.9099999999999997,0.71,0.8200000000000001,0,female,31.462598,-110.289525
3c5d6f1b-5476-4541-b05d-b5c1354c0261,1964-05-30,1964,26.43,15.069999999999999,3.23,0.79,0.72,0,27.1,15.440000000000001,3.03,0.74,0.74,0,female,31.462598,-110.289525
48e3c644-8341-4673-90dd-89f9a5edb2f2,1964-03-17,1964,18.700000000000003,11.41,4.81,0.56,0.64,0,18.59,11.27,NA,NA,NA,0,female,31.547874,-110.287193
682d519c-8a59-4cba-854d-faed5059234f,1965-08-30,1965,20.169999999999998,11.93,3.66,0.26,0.41000000000000003,0,14.92,11.98,3.62,0.22999999999999998,0.4,0,female,31.547874,-110.287193
bcf4375e-8116-4814-866f-a53de6798f11,1965-06-24,1965,11.080000000000002,6.08,1.75,0.29000000000000004,0.44999999999999996,0,11.11,6.33,1.58,0.28,0.43999999999999995,0,female,31.547874,-110.287193
e7583c57-3c5b-4d58-974a-d24a22378660,1964-05-07,1964,20.240000000000002,11.559999999999999,3.81,0.4,0.54,0,19.82,10.84,NA,NA,NA,0,female,31.547874,-110.287193
368f0212-d36b-4838-a99f-547bc6ab9630,1964-05-10,1964,27.400000000000002,15.96,4.37,0.68,0.6900000000000001,0,27.12,15.57,3.89,0.64,0.6900000000000001,0,female,31.547874,-110.287193
d27613a1-94fb-47bd-9f1e-80cf32370dbe,1964-05-10,1964,25.4,14.62,1.7399999999999998,0.39,0.51,0,25.64,14.559999999999999,1.56,0.35000000000000003,0.48,0,female,31.547874,-110.287193
1ee258d9-a433-431e-9491-f2244c279e45,1964-05-11,1964,25.54,14.32,3.12,0.29000000000000004,0.4,0,25.44,14.239999999999998,2.54,0.3,0.41000000000000003,0,female,31.547874,-110.287193
ba044b8d-9a77-46e7-9733-b99921605cd3,1964-05-11,1964,30.259999999999998,15.22,4.680000000000001,0.63,0.67,0,27.02,15.73,3.7,0.5700000000000001,0.68,0,female,31.547874,-110.287193
34833d36-75e3-491b-9626-3ba096365654,1964-04-24,1964,24.35,13.580000000000002,2.8899999999999997,0,0.34,0,25.57,13.700000000000001,2.25,0,0.32,0,male,31.547874,-110.287193
df8895c9-eafb-4373-8daa-9e03f7e3fb0e,1965-06-25,1965,25.369999999999997,14.64,2.14,0.5800000000000001,0.59,0,25.54,14.16,2.9299999999999997,0.5800000000000001,0.59,0,female,31.37,-110.25
97480288-1def-4dbc-9123-f71409d3f74e,1966-08-17,1966,24.29,14.610000000000001,4.21,0.41000000000000003,0.53,0,24.64,14.34,4.47,0.42000000000000004,0.54,0,female,46.040173,-110.238597
0e0893ba-b8fd-4c1b-a152-286773061285,1966-08-17,1966,24.56,14.07,3.57,0.36,0.51,0,24.24,13.959999999999999,3.53,0.37,0.47,0,female,46.040173,-110.238597
6d249f3c-589c-4cb6-9755-9412bea42ab4,1966-07-24,1966,32.99,18.49,2.13,0,0.15,0,25.04,14.07,2.25,0,0.15,0,male,45.822326,-110.032151
61b47577-7a10-48c4-885e-0ac3e82429fa,1967-08-19,1967,27.15,15.56,4.97,0,0.21000000000000002,0,27.89,14.78,3.67,0,0.21000000000000002,0,male,40.43328,-109.99179
2d1a787f-d6bd-428e-9e81-e16626fed602,1978-07-25,1978,25.64,14.74,3.88,0,0.14,0,26.9,14.299999999999999,3.97,0,0.17,0,male,41.450242,-109.391244
e991e8bd-8452-4ae7-8ebf-8a8b3125cfe7,1978-07-25,1978,27.599999999999998,14.350000000000001,1.56,0,0.29000000000000004,0,27.7,13.680000000000001,1.81,0,0.27,0,male,41.450242,-109.391244
e878fa31-2de7-4843-893e-0b8c3f061361,1978-07-25,1978,26.83,15.41,1.44,0,0.13,0,27.05,15.38,1.46,0,0.13,0,male,41.450242,-109.391244
726f53e6-ba86-4f30-9733-19eb005ef6ff,1978-07-25,1978,26.31,15.77,1.73,0,0.27,0,27.31,15.14,1.62,0,0.25,0,male,41.450242,-109.391244
7b6a1f5a-68a6-46b6-82af-09596ff0ff59,1978-07-25,1978,28.26,16.279999999999998,3.9000000000000004,0,0.31,0,27.15,15.68,3.33,0,0.28,0,male,41.450242,-109.391244
bc16ea97-24ee-4727-847c-b66332651c24,1978-07-25,1978,25.790000000000003,14.89,3.63,0.45999999999999996,0.54,0,25.73,14.459999999999999,3.4000000000000004,0.36,0.54,0,female,41.450242,-109.391244
5135a5c2-ebbd-498e-b28c-d3f9083b1b30,1978-07-25,1978,25.38,14.25,2.2800000000000002,0,0.21000000000000002,0,25.2,14,2.22,0,0.18,0,male,41.450242,-109.391244
09c859fe-ffee-4606-baf0-050179de6825,1978-07-25,1978,25.790000000000003,14.23,2.2800000000000002,0,0.09,0,24.78,13.149999999999999,2.19,0,0.09,0,male,41.450242,-109.391244
50c8c79b-54ae-40cb-8314-94067bf7e214,1978-07-25,1978,25.21,15.35,3.4399999999999995,0.73,0.52,0,25.03,14.82,3.4899999999999998,0.66,0.53,0,female,41.450242,-109.391244
dd65758a-f688-4a94-a90a-0d5bb2186b03,1978-07-25,1978,25.52,15.25,1.55,0,0.02,0,26.299999999999997,15.14,1.41,0,0.02,0,male,41.450242,-109.391244
170b9757-7b12-42fe-9c39-7dfe98703f2a,1975-07-08,1975,24.660000000000004,13.879999999999999,1.9900000000000002,0.7000000000000001,0.36,0,24.169999999999998,14.05,1.77,0.5,0.36,0,female,47.18799,-109.21511
ed472e86-5b8d-4ff3-8d18-2b3db4358f2d,1975-07-06,1975,33.28,19.119999999999997,3.01,0,0.47,0,24.5,13.94,0,0,NA,0,male,47.18799,-109.21511
6d0e3783-8408-437d-9526-025582f964b4,1978-07-02,1978,26.38,15.129999999999999,3.16,0.81,0.41000000000000003,0,20.29,11.19,0,0,NA,0,female,32.962851,-108.612277
c84b49fe-91cb-4add-b10b-763ddba88243,1978-07-02,1978,25.590000000000003,14.75,3.33,0,0.29000000000000004,0,26.89,15.64,2.8699999999999997,0,0.28,0,male,32.962851,-108.612277
7bab177a-47c0-41bd-9918-075820769dfb,NA,1999,24.59,13.75,0.96,0,0.10999999999999999,0,24.19,13.67,0.72,0,0.12,0,male,39.01829,-108.46644
bb2c392c-7714-414c-b8af-e929d83939d4,1967-07-19,1967,25.880000000000003,14.62,1.87,0,0.2,0,25.87,15.25,1.7999999999999998,0,0.21999999999999997,0,male,38.92638,-107.47033
5d435253-6ff0-4466-bef7-dd45046dd935,1975-07-11,1975,28.52,15.69,1.94,0.59,0.49,0,NA,NA,NA,NA,NA,NA,female,38.959158,-106.989768
0fa07496-2a4f-40fb-99f1-c5317833d2a6,1948-07-01,1948,24.380000000000003,15.009999999999998,1.26,0.56,0.53,0,24.62,15.049999999999999,1.56,0.55,0.54,0,female,39.905514,-105.58642
07b2fb40-7407-4e28-a5fa-2b8e85b64345,1933-06-16,1933,22.869999999999997,12.72,1.1400000000000001,0.18,0.28,0,17.44,9.399999999999999,NA,NA,NA,0,female,39.96,-105.51
dbb9becc-39e1-43b9-9046-618dfdd96c35,1998-07-09,1998,26.619999999999997,15.04,0.5700000000000001,0,0.24,0,26.77,15.38,0.55,0,0.29000000000000004,0,male,39.680785,-104.997235
525e9195-ce15-4698-8d2f-cfd43c7edf2d,1953-08-16,1953,24.830000000000002,13.75,1.1700000000000002,0.34,0.38,0,25.9,14.930000000000001,1.1,0.33,0.39,0,female,39.722272,-104.959451
aec6a23a-dad0-4729-a086-874d58b97bf5,1988-09-22,1988,25.06,13.53,1.1,0,0.08,0,25.68,13.759999999999998,1.6900000000000002,0,0.07,0,male,39.639784,-104.853889
1b740d41-40a8-4f4a-b515-9cd87822bc48,1958-07-16,1958,27.519999999999996,16.85,1.36,0.5,0.43999999999999995,0,28.130000000000003,16.919999999999998,1.52,0.54,0.5,0,female,39.608162,-104.821602
a3ef3f4d-5ec1-42ed-ae65-62a80dc679c4,1959-08-25,1959,27.78,15.46,2.0100000000000002,0,0.09,0,28.18,15.3,2.0100000000000002,0,0.07,0,male,39.608162,-104.821602
092f4f5d-2822-4dd4-bf9f-4c49906bad7b,1974-09-15,1974,24.15,13.83,1.6800000000000002,0.13,0.19,0,24.72,13.56,2.05,0.13,0.19,0,female,40.1675,-104.37167
98378fc2-69b8-4aa8-81c4-c52cedc5f185,1977-08-03,1977,27.400000000000002,15.649999999999999,1.09,0,0.13,0,27.59,16.15,0.8,0,0.13,0,male,43.90589,-104.13393
6fc7cea6-a05f-4b85-bf45-db2e283f835e,1964-07-01,1964,26.8,15.43,2.3400000000000003,0,0.33,0,27.05,15.32,2.3000000000000003,0,0.32,0,male,43.932486,-103.575193
97a900ea-8340-4fc2-82f9-acecf6f31084,1966-08-12,1966,24.900000000000002,13.5,2.13,0.35000000000000003,0.47,0,19.01,10.9,NA,NA,NA,0,female,20.303246,-103.254756
e50fd7e3-7c28-4119-ac4f-86277a0869dc,1944-03-18,1944,23.41,13.33,7.92,0,0.61,A,23.03,12.44,8.31,0,0.45,A,male,37.03362656,-97.60813141
0fe22961-7016-4ab1-b1b1-7481b934249f,1943-08-23,1943,23.93,14.01,33,3.33,5.16,A,24.49,13.84,31.88,3.23,5.07,A,female,37.03362656,-97.60813141
9d931edc-ed1c-47c7-820a-be1a0d57e526,1941-04-24,1941,22.74,12.29,14.55,0,0.95,A,22.67,11.7,13.5,0,0.91,A,male,37.03362656,-97.60813141
3b057269-138f-474b-bf8c-fb9dfb759c1c,1941-04-19,1941,23.69,12.86,13.83,0,0.7,A,23.73,12.55,14.21,0,0.78,A,male,37.03362656,-97.60813141
3ed98dce-e627-41bd-9721-28a63005bbf1,1941-04-09,1941,22.8,12.06,10.12,0,0,A,22.89,11.86,8.82,0,0,A,male,37.03362656,-97.60813141
3c8f179a-1a02-43b5-86ed-f4f76e59778e,1941-07-10,1941,28.03,16.03,22.83,0.29,4.39,A,28.37,16.64,23.74,0.17,3.93,A,male,37.03362656,-97.60813141
83f7d6a0-aea2-477e-bd5c-ddbe4b97d81f,1942-03-13,1942,24.88,12.55,7.25,0,0.32,A,24.32,12.81,7.34,0,0.22,A,male,37.03362656,-97.60813141
5a849781-1322-4e56-b950-49a01c28e794,1968-06-27,1968,25.06,14.14,21.19,0,2.21,A,25.12,13.99,20.79,0,1.78,A,male,27.9995454,-97.521549
7a14bcee-829e-40e6-97c2-f7ca6934a117,1957-04-27,1957,27.819,15.694,24.768,3.442,2.921,A,NA,NA,NA,NA,NA,NA,male,32.34519958,-90.8730011
67ed6d5e-0caa-4bcd-a1ff-822710adb93b,1959-11-12,1959,26.07425,15.19175,29.946,3.528,5.355,A,25.584,16.0185,30.091,3.299,5.129,A,female,31.9878403,-90.3565407
f14a0040-0666-48c1-9348-f4210712ffcf,1960-05-01,1960,24.73,13.04,8.09,0,0.26,A,22.55,12.95,5.97,0,0.28,A,male,32.341999,-90.3179016
6032d1e6-a441-4df3-8b71-44fbf1592102,1951-03-11,1951,25.268,14.392,16.538,9.699,5.234,A,25.069,17.696,27.255,9.677,5.35,A,female,32.341999,-90.3179016
ed818338-9b35-4ed2-bb4d-167e05bbb3d5,1955-06-26,1955,32.723,19.317,57.19438,0,7.366,A,NA,NA,NA,NA,NA,NA,male,33.51869965,-90.18109894
ac537bd2-da01-413b-b408-81bbbf6f0739,1910-03-28,1910,25.187,14.311,17.2,0,2.637,A,25.201,16.066,17.434,0,2.59,A,male,30.395998,-88.8853302
eb2ba559-fdc5-4456-bd81-dd3e7c947b3e,1997-06-05,1997,25.23,14.59,15.24,1.44,2.15,A,25.25,14.52,14.09,2.52,2.7,A,female,42.284818,-87.853977
3251d677-308b-4de3-a5a9-ace08e486254,1964-05-04,1964,24.287,12.424,17.228,2.644,2.407,A,24.377,12.351,19.214,2.057,2.598,A,female,37.726404,-82.134761
8b6abf62-85dd-4359-8661-f89bd41f5de9,1970-06-25,1970,23.997,13.812,26.417,3.391,3.94,A,23.718,14.138,24.722,3.293,3.702,A,female,30.8304661,-82.0021248
c84d8058-ecce-40cb-a3e8-980468a83dd8,1970-06-25,1970,23.592,12.538,18.978,0,1.961,A,23.503,13.387,19.382,0,1.972,A,male,30.8304661,-82.0021248
ea6e1684-308f-4a3f-be45-fb4781611c70,1970-06-25,1970,24.407,13.474,13.789,0,1.791,A,24.717,14.5,16.333,0,1.601,A,male,30.8304661,-82.0021248
fac01b78-a15d-46a3-a3dd-d014d2c64d77,1970-06-25,1970,24.507,12.681,8.974,0,0.806,A,23.753,12.872,7.604,0,0.935,A,male,30.8304661,-82.0021248
9e805e69-2b73-43b3-a25c-68051e533551,1970-06-25,1970,27.07,15.58,22.747,0,3.533,A,26.801,15.69,21.949,0,3.673,A,male,30.8304661,-82.0021248
3ea3ce12-8afe-466f-84ec-3fce6aa5b05c,1970-06-25,1970,25.8,16.032,30.322,5.387,5.42,A,26.02,15.333,28.157,5.43,5.9,A,female,30.8304661,-82.0021248
5f7b1a24-e54d-4546-9ba0-90c60c07bf55,1970-06-25,1970,26.13,14.134,26.243,0,3.475,A,25.27,15.707,24.299,0,3.579,A,male,30.8304661,-82.0021248
9ed7d2c3-2f28-43f4-a834-137109cb78d4,1970-06-25,1970,26.259,15.058,23.269,0,3.678,A,26.677,15.235,22.817,NA,3.725,A,male,30.8304661,-82.0021248
b23f76c1-c611-44f2-8dae-1d98da21eb2a,1970-06-25,1970,26.355980000000002,14.698740000000003,34.63646350075072,0,0.7393519752564549,A,26.51556,15.307040000000002,28.31976585088341,0,0.6572132612150694,A,male,30.8304661,-82.0021248
ae302705-1c17-4545-a0b6-96b13a722b5d,1970-06-25,1970,26.884,15.078,28.35,0,2.959,A,27.248,17.076,28.678,0,2.716,A,male,30.8304661,-82.0021248
f127cbd7-b6a6-43b5-ac46-5c155e010b5c,1970-06-25,1970,25.151,13.382,15.294,0,0.963,A,23.849,14.577,14.821,0,0.811,A,male,30.8304661,-82.0021248
22036a5e-ca51-4a5b-a892-3133ab86f389,1970-10-04,1970,23.977,13.591,4.047,0.058,3.571,A,23.727,14.714,11.825,0.229,3.197,A,female,36.843882,-81.537025
5858946c-9f23-4769-b09f-d3edb012b6b3,1939-08-29,1939,24.604,12.664,11.004,0,1.56,A,23.956,12.453,10.043,0.063,1.444,A,male,38.514834,-80.773324
b8318058-85f9-4405-819e-9c14dfd2f5bc,1939-08-29,1939,22.384,13.03,19.534,0,1.354,A,21.582,12.657,20.64,0.003,3.443,A,male,38.514834,-80.773324
04c38244-c41b-4473-9e09-88118abe8cdd,1972-08-22,1972,23.756,13.689,11.753,0,1.912,A,24.221,12.757,11.516,0,1.996,A,male,37.063612,-80.714339
e2b31d5a-05d2-4a6f-b476-c31bb1d40b22,1972-08-22,1972,24.871,13.335,5.7,0,1.422,A,24.496,13.977,4.185,0,1.802,A,male,37.063612,-80.714339
758eabca-3f98-4363-9967-3ad4f34975c1,1965-07-27,1965,22.542,13.103,12.363,0.022,1.758,A,23.453,13.414,14.156,0.05,1.812,A,female,37.314032,-80.703738
25a54e69-915f-4cdc-a381-8cef6a44be8f,1960-05-25,1960,22.977,12.921,7.984,0.05,0.649,A,22.763,12.374,10.511,0.052,0.789,A,male,37.314032,-80.703738
70f7aefd-3c48-46a4-93c5-4aa88ef98341,1967-03-30,1967,22.149,12.837,4.123,0,1.361,A,22.441,12.707,4.078,0,1.195,A,male,37.287347,-80.618674
d7d553c6-11e7-41c8-baf1-ae7ffe111a64,1964-04-24,1964,20.616,11.089,8.577,1.558,1.11,A,21.251,10.843,5.205,1.702,1.038,A,female,37.20985,-80.490054
bd709134-e5db-457d-909b-d40dad14d10d,1964-05-09,1964,21.95,11.65,8.086,0,0.612,A,22.03,11.96,9.27,NA,0.57,A,male,37.20985,-80.490054
213cc5d3-ca99-4a99-abb8-c5a0bd1f1cfa,1977-10-12,1977,22.513,12.537,15.403,4.342,4.412,A,23.01,12.34,14.307,5.009,5.072,A,female,37.278871,-80.473979
b029d252-a181-4335-9172-9551e76285ca,1980-07-18,1980,21.284,12.703,17.657,4.712,4.495,A,21.759,12.179,18.566,4.902,4.467,A,female,37.219452,-80.424197
526af61b-66b9-4a4b-acaa-de9e923bc969,1980-07-18,1980,27.78,15.797,23.072,3.607,3.712,A,27.45,16.057,23.116,4.509,4.167,A,female,37.219452,-80.424197
0082cb8a-71cc-4ec1-b685-d775baed054c,1959-05-11,1959,22.77,11.559,11.017,1.907,1.456,A,22.672,11.369,11.388,1.898,1.08,A,male,37.229573,-80.413939
1e970860-c6a0-4a9b-b273-a21d18c2592d,1960-04-23,1960,22.009,12.005,9.273,0,0.71,A,22.485,12.767,10.8,0,0.48,A,male,37.229573,-80.413939
0507a0ca-a401-479e-9eb5-1b7dd942b697,1960-05-17,1960,23.792,12.635,NA,2.015,2.962,A,23.184,12.608,NA,1.391,3.931,A,female,37.229573,-80.413939
b7377292-a08b-4fe4-b9bf-71dcf61ee666,1960-04-25,1960,23.451,13.03,8.887,0,1.055,A,23.485,14.362,9.241,0,0.362,A,male,37.229573,-80.413939
702bddfe-abc2-4f4f-a39a-4e0811cc9706,1962-06-01,1962,24.848,13.838,16.048,0.496,2.077,A,23.806,14.347,14.306,0.157,2.061,A,female,37.229573,-80.413939
6db097cb-e48d-43fc-8955-525bedb5bd6c,1967-03-30,1967,25.046,12.775,6.905,0,1.261,A,24.721,12.98,10.233,0,0.84,A,male,37.229573,-80.413939
667e5a1a-6ab2-45d4-9738-09d7c628bf43,1999-06-16,1999,24.953,13.887,19.215,0.307,3.789,A,24.957,13.635,19.613,0.439,3.8,A,female,37.229573,-80.413939
e7e442c4-da11-4d95-9064-6fd5d1f59698,1960-04-28,1960,22.92,11.391,3.373,NA,NA,A,23.089,13.167,3.709,0,NA,A,male,37.229573,-80.413939
ec6da073-0215-4533-8ab2-00f24b1fef7a,1960-04-21,1960,24.966,14.107,19.228,2.684,3.838,A,24.838,10.736,17.12,2.043,3.477,A,female,37.229573,-80.413939
34943887-ad3d-4ba5-b630-23fd16e346eb,1961-04-13,1961,27.777,15.826,22.611,0,2.641,A,27.991,14.937,20.358,0,2.777,A,male,37.229573,-80.413939
4c8e1cbb-ed94-4e90-be87-a6841c82ea31,1966-05-12,1966,26.517,14.251,17.207,2.549,3.447,A,26.79,14.109,15.667,2.815,3.617,A,female,37.229573,-80.413939
55edd696-f606-45e1-9c8d-a41ee9e24a9e,1975-05-06,1975,27.464,0,9.834,0,1.502,A,27.473,13.914,9.351,0,1.292,A,male,37.229573,-80.413939
83d6e8bf-a920-4d24-b21f-565e665c1b87,1969-05-26,1969,27.173,15.84,16.496,5.585,6.265,A,26.679,16.23,16.17,5.962,6.798,A,female,37.229573,-80.413939
291e39e1-70bc-4912-9fe9-4d4a674509c8,1967-04-05,1967,24.981,13.882,13.696,0,2.032,A,24.642,13.057,14.629,0,1.562,A,male,37.229573,-80.413939
882cd01a-cd80-4d5a-ae12-6ca52966e453,1972-08-04,1972,20.003,12.435,2.439,0.035,1.367,A,22.024,12.696,6.48,0.061,1.832,A,female,37.174246,-80.386994
4f35db49-14d9-42c2-813e-9104f139c010,1962-09-23,1962,22.918,13.065,16.627,3.663,3.945,A,22.097,12.779,14.128,3.286,3.478,A,female,37.174246,-80.386994
60e746de-4ac7-4ce8-94a1-1b961ec7cf4e,1975-05-06,1975,23.52,13.258,15.679,4.047,3.145,A,23.409,13.332,15.236,3.89,3.168,A,female,37.174246,-80.386994
519d4e1c-fc69-4d26-8977-0aaeaeffb708,1969-01-05,1969,24.347,13.727,12.387,3.291,5.164,A,24.558,13.609,14.227,3.809,4.76,A,female,37.174246,-80.386994
a3618b9e-5b76-4ebe-8cb0-870aa37866ae,1974-08-01,1974,29.896,17.201,24.848,0,6.238,A,29.626,17.073,27.659,0,5.918,A,male,37.174246,-80.386994
ab5c39de-03ec-41f1-afe4-cf8862db71f3,1974-09-01,1974,28.305,16.128,25.905,0,3.756,A,27.904,16.449,25.922,0,4.334,A,male,37.174246,-80.386994
f898752d-0d25-4a3f-b170-3018b1877d17,1977-10-01,1977,27.112,15.014,19.742,4.232,6.618,A,26.775,14.782,0,3.454,8.27,A,female,37.174246,-80.386994
08dba1bb-61cc-4fd0-8881-18ea40bbb9ef,1977-10-31,1977,23.619,13.492,16.233,0,3.013,A,23.266,13.248,15.534,0,4.54,A,female,37.174246,-80.386994
f1708490-8cae-4f8f-adee-4e3daf913d21,1970-09-28,1970,24.109,14.183,19.443,5.511,5.883,A,25.142,13.32,19.544,5.953,6.674,A,female,37.15652,-80.318935
190bada0-528f-4d93-9744-853d99e466db,1977-11-10,1977,23.841,12.848,18.915,4.391,4.372,A,24.056,13.331,23.232,5.571,5.317,A,female,37.15652,-80.318935
b70729fe-73d5-4df2-9f40-a164a4f2dad2,1970-10-11,1970,23.4,13.384,23.507,2.934,3.773,A,24.04,11.341,21.031,3.397,3.973,A,female,37.15652,-80.318935
8ef5186b-22e7-477e-8fc1-122a01cf69af,1969-07-21,1969,26.255,14.443,15.346,0.136,2.411,A,27.401,15.208,22.212,0,1.669,A,male,39.510917,-80.250341
de7c17c8-57e1-4e3f-ac4b-c74397645234,1969-07-21,1969,26.621,15.423,21.221,0,3.624,A,26.01,15.336,23.362,0,3.579,A,male,39.510917,-80.250341
145216cd-be22-4050-b1c2-f0b29c023b35,1969-07-21,1969,24.969,15.848,25.833,6.163,5.526,A,26.201,15.434,28.668,5.259,5.629,A,female,39.510917,-80.250341
b7ba4a3a-9bdb-4a94-888b-31d42c9bbc3f,1969-07-21,1969,25.642,14.293,20.929,0,1.86,A,26.287,14.288,18.541,0,1.832,A,male,39.510917,-80.250341
13083c52-7f93-4a02-bad7-387f8633c0e2,1969-07-21,1969,27.222,16.134,28.37,2.916,3.974,A,25.515,14.773,25.085,3.836,3.974,A,female,39.510917,-80.250341
755caf7e-e761-41cc-8a76-c261fdcbd545,1969-04-27,1969,25.607,14.572,2.024,6.801,4.422,A,26.704,14.737,6.997,7.233,4.337,A,female,39.53991,-80.22425
d65c8e42-7613-4b13-ad1b-ab2e16517781,1969-04-26,1969,24.464,13.022,1.379,2.255,3.822,A,23.976,13.007,1.942,2.435,2.924,A,female,39.53991,-80.22425
e5b8fa82-9922-48a1-a8af-0909fb5fc64c,1966-05-09,1966,20.923,11.224,2.995,0,0.375,A,22.312,11.328,4.626,0,0.273,A,male,37.378469,-79.806983
8447fc55-27ec-409c-a8f5-1030b3aee258,1970-07-11,1970,20.462,11.64,20.372,2.972,3.639,A,20.684,10.584,19.639,2.555,3.749,A,female,38.029306,-78.476678
4fa487ca-817d-4fd5-bc30-cbe33c1ad593,1945-08-05,1945,19.963,12.106,11.967,0,NA,A,18.156,10.865,9.171,0,NA,A,male,39.431893,-78.42331
f535321e-29e3-445f-b8d3-61f40d4ab059,1968-10-13,1968,24.377,13.847,14.224,3.216,5.236,A,23.457,13.672,8.052,3.637,4.648,A,female,37.568817,-77.393963
17f6d9a4-784e-41ea-886c-bb107f2ff1fc,1973-04-08,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.668728,-77.234149
9084d54b-9abc-496c-916a-c6324dc96e64,1965-05-21,1965,25.111,14.743,13.952,5.79,5.625,A,25.512,14.982,11.989,5.8,5.529,A,female,40.64727,-76.98915
9190db6c-6d16-47d1-90d7-6c11dbf7b5cb,1965-05-03,1965,22.329,11.887,3.595,0,0.376,A,22.644,11.809,3.619,0,0.414,A,male,40.64727,-76.98915
835de98e-4607-46dd-8521-96285cdee7a0,1965-05-23,1965,26.93,15.223,17.839,0,1.925,A,26.287,15.396,17.862,0,1.917,A,male,40.64727,-76.98915
4efa871b-9cde-48d5-8ac0-df325ef1c7df,1965-05-03,1965,22.921,12.452,10.095,0,0.504,A,NA,NA,NA,NA,NA,NA,male,40.64727,-76.98915
5ea4d09e-9ade-439a-8360-3191b9e9b767,1962-10-08,1962,24.508,14.219,26.987,4.758,4.603,A,23.92,13.979,26.611,4.306,4.207,A,female,40.64727,-76.98915
9ab1b815-ae2e-4a96-8052-bf367f75595c,1965-05-23,1965,25.007,15.088,21.394,0.031,3.037,A,24.887,15.06,21.548,0.014,2.921,A,male,40.64727,-76.98915
d1302071-4439-4559-9c4a-14159091609d,1966-05-11,1966,24.165,13.204,NA,NA,NA,A,23.564,13.214,NA,NA,NA,A,male,40.64727,-76.98915
85ef6af2-cb19-4b81-8d95-151d1bbeca5c,1965-05-21,1965,23.286,14.363,7.38,3.87,3.438,A,23.504,14.131,6.64,3.759,3.216,A,female,40.64727,-76.98915
e0dcdd69-01fd-4cdc-a1ca-8e4ec5046d7f,1965-05-21,1965,25.686,14.12,5.602,1.154,0.963,A,25.498,13.18,4.226,0.751,0.751,A,female,40.64727,-76.98915
